event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_5km,population_best
MEX92762,"10 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Mexico,Ocoyoacac,,"San Pedro Cholula",19.2654,-99.4858,1,Sintesis,National,"Around 10 September 2024 (as reported), in San Pedro Cholula, Mexico, parents of students protested in front of the Center for Industrial Technology and Services Studies 67 against the decision of the woman director to suspend the private security services in the institution.",0,"crowd size=no report",1726526138,6567,19503,35216,6567
MEX92765,"10 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Mexico,Tecamac,,"Tecamac de Felipe Villanueva",19.7102,-98.9671,2,"La Silla Rota",National,"On 10 September 2024, near Tecamac de Felipe Villanueva, Mexico, parents of students of Jaime Torres Bodet kindergarten and Carlos Fuentes Macias school in Fraccionamiento Rancho la Luz blocked Mexico-Pachuca highway to demand the re-establishment of the electrical supply in the schools.",0,"crowd size=no report",1726526138,15468,40903,76223,15468
MEX92802,"10 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Nuevo Leon",Monterrey,,Monterrey,25.6647,-100.311,1,"La Jornada",National,"On 10 September 2024, in Monterrey, Nuevo Leon, judges and employees of the Judiciary protested against the judicial reform. They marched from the municipal palace to the state congress. A group of protesters tried to enter the congress, which was denied by security guards. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=no report",1726526138,13532,70781,221034,13532
MEX92818,"10 September 2024",2024,2,"Political violence",Riots,"Mob violence","Rioters (Mexico)","Vigilante Group (Mexico)",Rioters,"Civilians (Mexico)",,Civilians,Rioters-Civilians,"Civilian targeting",484,"North America",Mexico,Puebla,"San Martin Texmelucan",,"San Cristobal Tepatlaxco",19.3011,-98.4502,1,E-Consulta,Subnational,"Around 10 September 2024 (as reported), in San Cristobal Tepatlaxco, Puebla, residents chased and shot at two men that had stolen a motorbike near a secondary school, killing one and injuring the other. The injured fled. 1 fatality.",1,"crowd size=no report",1726526138,6307,20090,19590,20090
MEX92870,"10 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Tamaulipas,"San Fernando",,"San Fernando",24.8487,-98.1596,1,"Hoy Tamaulipas",Subnational,"On 10 September 2024, in San Fernando, Tamaulipas, residents of Barrancon, Palo Solo, Vergeles and Santa Rita protested in the offices of the Federal Commission of Electricity (CFE) to demand a solution to the lack of electrical supply that affects their communities since the previous week.",0,"crowd size=no report",1726526138,3306,18194,28818,3306
MEX92891,"10 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Yucatan,Progreso,,Progreso,21.2826,-89.6636,1,"Yucatan a la Mano",Subnational,"On 10 September 2024, in Progreso, Yucatan, tens of judges and employees of the Judiciary marched in the downtown and gathered in the accesses to Muelle Fiscal to protest against the judicial reform. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=tens",1726526138,10643,15150,25063,10643
MEX92707,"10 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Guanajuato,"San Francisco del Rincon",,"San Francisco del Rincon",21.0187,-101.859,1,"La Jornada",National,"Around 10 September 2024 (as reported), in San Francisco del Rincon, Guanajuato, around 150 judges and employees of the Judiciary marched on unspecified streets to protest against the judicial reform. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=around 150",1729632791,17950,52955,93611,17950
MEX92883,"10 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Teachers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Veracruz de Ignacio de la Llave",Xalapa,,Xalapa-Enriquez,19.5271,-96.9226,1,"Imagen del Golfo",Subnational,"On 10 September 2024, in Xalapa-Enriquez, Veracruz de Ignacio de la Llave, members of the unions 'United Teachers for the Transformation of Veracruz (Mutev) and 'Union Innovation at the Service of Education Workers (Insiste)' blocked the access to the Secretary of Education of Veracruz to demand labor improvements.",0,"crowd size=no report",1729632791,26179,81248,190585,26179
MEX92611,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Baja California",Tijuana,,Tijuana,32.5325,-117.019,1,"AFN - Tijuana",Subnational,"On 9 September 2024, in Tijuana, Baja California, citizens, judges and employees of the Judiciary marched to protest against the judicial reform. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=no report",1726526137,8664,51062,54534,8664
MEX92623,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Campeche,Campeche,,"San Francisco de Campeche",19.8448,-90.5396,1,"El Universal (Mexico); Tribuna Campeche",Subnational-National,"On 9 September 2024, in San Francisco de Campeche, Campeche, over 100 members of the Municipal Government Workers' Union chained themselves to the doors of the municipal palace to denounce unjustified dismissals and intimidation of municipal employees.",0,"crowd size=over 100",1726526137,11992,42048,234206,11992
MEX92624,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Campeche,Campeche,,"San Francisco de Campeche",19.8448,-90.5396,1,"Tribuna Campeche",Subnational,"On 9 September 2024, in San Francisco de Campeche, Campeche, pensioners linked to Unacar union protested in front of Vinculacion building to demand the payment of arrears.",0,"crowd size=no report",1726526137,11992,42048,234206,11992
MEX92626,"09 September 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Mexico)",,Rioters,"Police Forces of Mexico (2018-)",,"State forces","State forces-Rioters",,484,"North America",Mexico,Campeche,Carmen,,"Nuevo Progreso",18.623,-92.2911,1,"Tribuna Campeche",Subnational,"On 9 September 2024, in Nuevo Progreso, Campeche, a group of people attempted to lynch and stab two municipal police officers when they intervened to stop a fight in a casino. One of the officers shot and injured a rioter, after which the officers fled. A group of people tried to chase the officers, while another group headed to the municipal police headquarters and vandalized its windows and doors and a police car.",0,"crowd size=no report",1726526137,4350,7149,8454,7149
MEX92635,"09 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","LGBTQ+ (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Chiapas,"Tuxtla Gutierrez",,"Tuxtla Gutierrez",16.754,-93.1152,1,"El Universal (Mexico)",National,"Around 9 September 2024 (as reported), in Tuxtla Gutierrez, Chiapas, LGBTQ+ activists protested on a bridge on Belisario Dominguez Boulevard to demand that the State Electoral Court guarantee that a seat in the state congress is reserved for a member of the LGBTQ+ community. The protest was attended by a member of the MORENA party who denounced that the party withdrew her plurinominal deputation seat to register in her place the sister-in-law of a senator who has no relation to the LGBT community. The protesters asked the Electoral Tribunal of Chiapas to issue an affirmative vote on the appeal of non-conformity that was filed in response.",0,"crowd size=no report",1726526137,25090,69674,296685,25090
MEX92645,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico); Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Chihuahua,Chihuahua,,Chihuahua,28.6368,-106.0763,1,Tiempo,Subnational,"On 9 September 2024, in Chihuahua, Chihuahua, thousands of students, judges and employees of the Judiciary marched from the Faculty of Law of the Autonomous University of Chihuahua in Campus 1 to Del Angel square to protest against the judicial reform. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=thousands",1726526137,28365,59702,254903,28365
MEX92658,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico","Alvaro Obregon",,"Ciudad de Mexico - Alvaro Obregon",19.3908,-99.1954,1,"El Universal (Mexico)",National,"On 9 September 2024, in Ciudad de Mexico - Alvaro Obregon, residents of Colonia El Capulin blocked Mexico-Toluca road to demand the Secretariat of Works and Services (SOBSE) to consult risk assessments and safety studies presented by 33 homes derived from the construction of the elevated section regarding the interurban train.",0,"crowd size=no report",1726526137,31403,91470,304392,31403
MEX92664,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","FCN: National Civic Front; Judges (Mexico); Labor Group (Mexico); PAN: National Action Party; PRD: Party of the Democratic Revolution; PRI: Institutional Revolutionary Party; Strength and Heart for Mexico; Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico",Cuauhtemoc,,"Ciudad de Mexico - Cuauhtemoc",19.4313,-99.1531,1,"Diario Contra Poder en Chiapas; El Sol de Acapulco; Milenio",National,"On 9 September 2024, in Ciudad de Mexico - Cuauhtemoc, for the seventh consecutive day, hundreds of citizens, students, judges and employees of the Judiciary protested against the judicial reform. Protesters marched from Angel de la Independencia to the Senate of the Republic. Members of the National Civic Front and Marea Rosa (PRI, PAN and PRD coalition) participated in the protest. Also in Ciudad de Mexico - Cuauhtemoc, over 150 judges and employees of the Judiciary marched from the Senate to the Judicial City, where they intended to block the High Court of Justice to protest against the reform, and employees of the Judiciary blocked the access to offices of the Judiciary in different unspecified points of the city to protest against the reform and encourage judges to join their protests. These protests are part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=hundreds",1726526138,29748,143277,331432,29748
MEX92665,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico",Cuauhtemoc,,"Ciudad de Mexico - Cuauhtemoc",19.4313,-99.1531,1,Milenio,National,"On 9 September 2024, in Ciudad de Mexico - Cuauhtemoc, members of the organization 'No More Innocent Prisoners' protested in front of the headquarters of the Secretariat of Public Safety (SSP) to demand that their cases are reviewed.",0,"crowd size=no report",1726526138,29748,143277,331432,29748
MEX92666,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico",Cuauhtemoc,,"Ciudad de Mexico - Cuauhtemoc",19.4313,-99.1531,1,"24 Horas (Mexico)",National,"On 9 September 2024, in Ciudad de Mexico - Cuauhtemoc, hooded individuals occupied the Center for Scientific and Technological Studies (CECYT) 5 of the National Polytechnic Institute (IPN) to demand more security.",0,"crowd size=no report",1726526138,29748,143277,331432,29748
MEX92686,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"Coahuila de Zaragoza",Sabinas,,Sabinas,27.8524,-101.1183,1,"La Prensa de Monclova",Subnational,"On 9 September 2024, in Sabinas, Coahuila de Zaragoza, parents of students blocked the access to the school on Constitucion and Rivapalacio streets, in Colonia Sarabia, to demand the dismissal of a teacher.",0,"crowd size=no report",1726526138,13402,29475,51213,13402
MEX92700,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Guanajuato,Leon,,"Leon de los Aldama",21.122,-101.6832,1,"Zona Franca",Subnational,"On 9 September 2024, in Leon de los Aldama, Guanajuato, merchants used trucks to block access to 'Mercado Negro', also known as 'Siempre Frescos', to protest against a metal fence installed in Central de Abastos.",0,"crowd size=no report",1726526138,29135,40813,138830,29135
MEX92715,"09 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,"Acapulco de Juarez",,"Acapulco de Juarez",16.8619,-99.8866,1,"El Sol de Acapulco",Subnational,"Around 9 September 2024, in Acapulco de Juarez, Guerrero, residents of several colonias occupied CAMAPA's water distribution facilities in Colonia Aguas Blancas to demand a proper water supply.",0,"crowd size=no report",1726526138,6003,24485,53920,6003
MEX92716,"09 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,"Acapulco de Juarez",,"Acapulco de Juarez",16.8619,-99.8866,1,"El Sol de Acapulco",Subnational,"Around 9 September 2024 (as reported), in Acapulco de Juarez, Guerrero, around 50 students of the Teachers Training Center (CAM) protested in front of the government palace to demand scholarships.",0,"crowd size=around 50",1726526138,6003,24485,53920,6003
MEX92717,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,"Acapulco de Juarez",,"Acapulco de Juarez",16.8619,-99.8866,1,"El Sol de Acapulco",Subnational,"On 9 September 2024, in Acapulco de Juarez, Guerrero, people affected by Hurricane Otis occupied and blocked the access to Office 2 of the State Fiscal Administration, on Quebrada street in Colonia Centro, to demand financial support to cope with the damages caused by the hurricane.",0,"crowd size=no report",1726526138,6003,24485,53920,6003
MEX92722,"09 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,Atlixtac,,Atlixtac,17.5637,-98.9332,1,"El Sol de Acapulco",Subnational,"Around 9 September 2024 (as reported), in Atlixtac, Guerrero, around 100 residents blocked Chilapa-Tlapa road to demand the construction of a hospital and additional teachers in the municipality.",0,"crowd size=around 100",1726526138,4146,6235,6815,4146
MEX92728,"09 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,"Chilpancingo de los Bravo",,"Chilpancingo de los Bravo",17.5516,-99.5011,1,"El Sol de Acapulco",Subnational,"Around 9 September 2024 (as reported), in Chilpancingo de los Bravo, Guerrero, a hundred pensioners marched from the Boulevard of the Flags to the government palace to demand the payment of arrears.",0,"crowd size=a hundred",1726526138,12433,42798,23006,12433
MEX92740,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Hidalgo,"Huejutla de Reyes",,"Huejutla de Reyes",21.1394,-98.4205,1,"La Silla Rota",National,"On 9 September 2024, in Huejutla de Reyes, Hidalgo, residents of colonias Campamento, Rancho la Guera, Ninos Heroes, El Zapote, Luciano Cornejo Santa Monica, Linda Vista and Asociacion Civil protested on Huejutla-Huizachahual road against the reopening of a landfill.",0,"crowd size=no report",1726526138,16671,26925,29442,16671
MEX92768,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico); Taxi/Bus Drivers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Mexico,Toluca,,"Toluca de Lerdo",19.2935,-99.6573,2,"La Silla Rota",National,"On 9 September 2024, between Tepotzotlan and Toluca de Lerdo, Mexico, members of the 'Union of Transporters of Personal Transportation Units and Taxi Drivers Organizations of Jilotepec' marched from Tepotzotlan toll booth to Toluca, blocking Mexico-Queretaro highway by the bridge that leads to Teoloyucan in the municipality of Tepeji del Rio, Hidalgo, to demand action against crimes that affects transporters such as extortion, abuse of authority and units being set on fire.",0,"crowd size=no report",1726526138,23065,69063,130959,23065
MEX92788,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Nuevo Leon",Apodaca,,"Ciudad Apodaca",25.7813,-100.1892,2,"El Norte",Subnational,"On 9 September 2024, between Monterrey and Ciudad Apodaca, Nuevo Leon, judges and employees of the Judiciary protested against the judicial reform. They marched on vehicles from the headquarters of the Judiciary in Loma Larga, on Gomez Morin, Morones Prieto, Las Americas and Miguel Aleman avenues, and Airport boulevard, towards the International Airport of Monterrey. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=no report",1726526138,76065,174118,823237,76065
MEX92823,"09 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Quintana Roo",Bacalar,,Bacalar,18.6782,-88.3924,1,"Diario Contra Poder en Chiapas",National,"Around 9 September 2024 (as reported), in Bacalar, Quintana Roo, judges and employees of the Judiciary protested in the construction site in Ichkabal archeological site against the judicial reform. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=no report",1726526138,17330,17331,17616,17330
MEX92826,"09 September 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Mexico)","Prisoners (Mexico)",Rioters,"Police Forces of Mexico (2018-) Prison Guards",,"State forces","State forces-Rioters",,484,"North America",Mexico,"San Luis Potosi","San Luis Potosi",,"San Luis Potosi",22.1517,-100.977,1,"24 Horas (Mexico); Antena San Luis; Tabasco Hoy",Subnational-National,"On 9 September 2024, in San Luis Potosi, San Luis Potosi, tens of prisoners of La Pila rioted in Dormitory 2, threw objects to prison guards and caused a fire inside the prison to demonstrate against the seizure of cell phones. An alternative version indicates that the riot might have taken place to demand assistance to face a hepatitis outbreak. Officers of the state Civil Guard and the General Directorate of Social Reinsertion intervened with tear gas to disperse the rioters.",0,"crowd size=tens",1726526138,17229,67567,293409,67567
MEX92863,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Tabasco,Centro,,Villahermosa,17.9878,-92.9194,1,"Tabasco Hoy",Subnational,"On 9 September 2024, in Villahermosa, Tabasco, residents blocked Villahermosa-La Isla road on km. 3.5, by Sector Las Torres, to protest against the lack of electrical supply.",0,"crowd size=no report",1726526138,15754,61980,151218,15754
MEX92864,"09 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Tabasco,Centro,,Villahermosa,17.9878,-92.9194,1,"Tabasco Hoy",Subnational,"Around 9 September 2024 (as reported), in Villahermosa, Tabasco, parents of students from San Manuel Huimanguillo blocked Paseo Usumacinta avenue in the intersection with Heroes del 47 street to demand the dismissal of the woman director of their children's school.",0,"crowd size=no report",1726526138,15754,61980,151218,15754
MEX92869,"09 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Students (Mexico); Teachers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Tamaulipas,Altamira,,Altamira,22.3916,-97.9367,1,"Hoy Tamaulipas",Subnational,"Around 9 September 2024 (as reported), in Altamira, Tamaulipas, teachers and students of the Technical Institute of Altamira protested to demand the dismissal of the woman director due to her management of the school's funds.",0,"crowd size=no report",1726526138,11273,26401,119671,11273
MEX92871,"09 September 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Tamaulipas,Tampico,,Tampico,22.2161,-97.8584,1,"Hoy Tamaulipas",Subnational,"Around 9 September 2024 (as reported), in Tampico, Tamaulipas, around 40 students of the Faculty of Law and Social Sciences of the Autonomous University of Tampico marched in Campus Tampico-Madero and gathered by the monument to Benito Juarez to protest against the judicial reform. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=around 40",1726526138,5857,28448,44906,5857
MEX92880,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Veracruz de Ignacio de la Llave",Orizaba,,Orizaba,18.851,-97.0989,1,"Imagen del Golfo",Subnational,"On 9 September 2024, in Orizaba, Veracruz de Ignacio de la Llave, students of the Faculty of Chemistry occupied their faculty in the University of Veracruz to demand better premises and materials for their studies.",0,"crowd size=no report",1726526138,21898,73421,105049,21898
MEX92889,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Yucatan,Merida,,Merida,20.9672,-89.6244,1,"El Universal (Mexico)",National,"On 9 September 2024, in Merida, Yucatan, judges and employees of the Judiciary stablished a camp and blocked 35, 62 and 60 streets in front of the offices of the Judiciary to protest against the judicial reform. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=no report",1726526138,11049,43731,263653,11049
MEX92896,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Women (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Zacatecas,Zacatecas,,Zacatecas,22.7761,-102.5718,1,"Pagina 24 Zacatecas",Subnational,"On 9 September 2024, in Zacatecas, Zacatecas, feminist activists linked to the Feminist Movement of Zacatecas protested to demand justice for the violent intervention that police officers carried out during the feminist protests on 8 March 2024 in Zacatecas (coded separately).",0,"crowd size=no report",1726526138,19312,41936,92415,19312
MEX92897,"09 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Zacatecas,Zacatecas,,Zacatecas,22.7761,-102.5718,1,"Pagina 24 Zacatecas",Subnational,"On 9 September 2024, in Zacatecas, Zacatecas, people protested on the boulevard leading to Ciudad Administrativa against the construction of an elevated viaduct known as 'the second floor of the Metropolitan Boulevard'.",0,"crowd size=no report",1726526138,19312,41936,92415,19312
MEX92604,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico); Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Aguascalientes,Aguascalientes,,Aguascalientes,21.8798,-102.296,1,"La Jornada",National,"On 8 September 2024, in Aguascalientes, Aguascalientes, about 200 people, including students, employees and judges of the Judicial Branch protested and marched to the Plaza de la Patria against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch. The protest is part of a national and indefinite strike that includes protests in other cities (coded separately).",0,"crowd size=about 200",1726526137,20521,92902,369300,20521
MEX92610,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Baja California",Tijuana,,Tijuana,32.5325,-117.019,1,"AFN - Tijuana",Subnational,"On 8 September 2024, in Tijuana, Baja California, hundreds of civilians protested against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch. The protest is part of a national and indefinite strike that includes protests in other cities (coded separately).",0,"crowd size=hundreds",1726526137,8664,51062,54534,8664
MEX92622,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico); Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Campeche,Campeche,,"San Francisco de Campeche",19.8448,-90.5396,1,"Tribuna Campeche",Subnational,"On 8 September 2024, in San Francisco de Campeche, Campeche, dozens of civilians, employees and judges protested against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch. The protest is part of a national and indefinite strike that includes protests in other cities (coded separately).",0,"crowd size=dozens",1726526137,11992,42048,234206,11992
MEX92634,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico); PAN: National Advancement Party",Protesters,,,,"Protesters only",,484,"North America",Mexico,Chiapas,"Tuxtla Gutierrez",,"Tuxtla Gutierrez",16.754,-93.1152,1,"Diario Contra Poder en Chiapas; El Universal (Mexico)",Subnational-National,"On 8 September 2024, in Tuxtla Gutierrez, Chiapas, about 300 citizens, judges and employees of the Judiciary marched from Bicentenario Morelos park to the state congress to protest against the judicial reform. Among the participants there was the former mayor of Tuxtla and former candidate for the Strength and Heart for Mexico coalition of the PAN party during the last elections. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=about 300",1726526137,25090,69674,296685,25090
MEX92643,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Christian Group (Mexico); Judges (Mexico); Labor Group (Mexico); PAN: National Action Party; Students (Mexico); UCD: Citizens' Union for Democracy",Protesters,,,,"Protesters only",,484,"North America",Mexico,Chihuahua,Chihuahua,,Chihuahua,28.6368,-106.0763,1,"La Jornada",National,"On 8 September 2024, in Chihuahua, Chihuahua, 2000 people including employees and judges of the Judicial Branch protested against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch. Members of the PAN, the UCD, the evangelical Church and other entities joined the protest. The protest is part of a national and indefinite strike that includes protests in other cities (coded separately).",0,"crowd size=2000",1726526137,28365,59702,254903,28365
MEX92652,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico); Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Chihuahua,Juarez,,"Ciudad Juarez",31.7465,-106.485,1,"El Universal (Mexico)",National,"On 8 September 2024, in Ciudad Juarez, Chihuahua, civilians, students, employees and judges in vehicles formed a caravan and drove to the International airport of Guadalajara against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch. The protest is part of a national and indefinite strike that includes protests in other cities (coded separately).",0,"crowd size=no report",1726526137,17285,29678,196295,17285
MEX92662,"08 September 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Mexico)","Journalists (Mexico)",Protesters,"Rioters (Mexico)","Labor Group (Mexico)",Rioters,Rioters-Protesters,,484,"North America",Mexico,"Ciudad de Mexico",Cuauhtemoc,,"Ciudad de Mexico - Cuauhtemoc",19.4313,-99.1531,1,Milenio,National,"On 8 September 2024, in Ciudad de Mexico - Cuauhtemoc, the youth for the reform collective protested in support of the reform of the Judiciary in Mexico on Paseo de la Reforma. One judiciary employee threatened a protester with a razor. Two journalists were beaten by unknown individuals while covering the protest.",0,"crowd size=no report",1726526138,29748,143277,331432,29748
MEX92663,"08 September 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Mexico)","FCN: National Civic Front; Journalists (Mexico); Judges (Mexico); Labor Group (Mexico); PAN: National Action Party; PRD: Party of the Democratic Revolution; PRI: Institutional Revolutionary Party; Strength and Heart for Mexico; Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico",Cuauhtemoc,,"Ciudad de Mexico - Cuauhtemoc",19.4313,-99.1531,1,"24 Horas (Mexico); La Silla Rota; Mural",National,"On 8 September 2024, in Ciudad de Mexico - Cuauhtemoc, for a sixth consecutive day, thousands of students, employees and judges of the Judicial Branch, and people linked to the National Civic Front and Marea Rosa, marched from Angel de la Independencia to the Senate of the Republic against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch. The protest is part of a national and indefinite strike that includes protests in other cities (coded separately).",0,"crowd size=no report",1726526138,29748,143277,331432,29748
